id,name,type,year,component,variable,value
310M200US32900,"Merced, CA Metro Area",msa,2008,Rents,rank,125
310M200US32900,"Merced, CA Metro Area",msa,2008,Rents,total_ranks,381
0400000US15,Hawaii State,state,2011,Other,index,103
0400000US15,Hawaii State,state,2011,Other,rank,10
0400000US15,Hawaii State,state,2011,Other,total_ranks,51
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,Rents,index,79.9
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,Rents,rank,218
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2011,Rents,total_ranks,381
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2010,Other,index,97.9
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2010,Other,rank,105
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2010,Other,total_ranks,381
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,Goods,index,108.7
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,Goods,rank,6
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2010,Goods,total_ranks,381
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2010,Rents,index,130.1
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2010,Rents,rank,22
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",msa,2010,Rents,total_ranks,381
310M200US33220,"Midland, MI Metro Area",msa,2008,All,index,92.5
310M200US33220,"Midland, MI Metro Area",msa,2008,All,rank,229
310M200US33220,"Midland, MI Metro Area",msa,2008,All,total_ranks,381
310M200US20260,"Duluth, MN-WI Metro Area",msa,2010,Other,index,94.1
310M200US20260,"Duluth, MN-WI Metro Area",msa,2010,Other,rank,284
310M200US20260,"Duluth, MN-WI Metro Area",msa,2010,Other,total_ranks,381
310M200US44180,"Springfield, MO Metro Area",msa,2013,All,index,89
310M200US44180,"Springfield, MO Metro Area",msa,2013,All,rank,314
310M200US44180,"Springfield, MO Metro Area",msa,2013,All,total_ranks,381
310M200US28940,"Knoxville, TN Metro Area",msa,2009,Other,index,94.3
310M200US28940,"Knoxville, TN Metro Area",msa,2009,Other,rank,301
310M200US28940,"Knoxville, TN Metro Area",msa,2009,Other,total_ranks,381
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2011,Rents,index,87.7
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2011,Rents,rank,152
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2011,Rents,total_ranks,381
310M200US34900,"Napa, CA Metro Area",msa,2013,All,index,117.9
310M200US34900,"Napa, CA Metro Area",msa,2013,All,rank,8
310M200US34900,"Napa, CA Metro Area",msa,2013,All,total_ranks,381
0400000US41,Oregon State,state,2012,All,index,98.6
0400000US41,Oregon State,state,2012,All,rank,19
0400000US41,Oregon State,state,2012,All,total_ranks,51
0400000US17,Illinois State,state,2009,Rents,index,101.6
0400000US17,Illinois State,state,2009,Rents,rank,19
0400000US17,Illinois State,state,2009,Rents,total_ranks,51
310M200US31860,"Mankato-North Mankato, MN Metro Area",msa,2010,Other,index,87.8
310M200US31860,"Mankato-North Mankato, MN Metro Area",msa,2010,Other,rank,380
310M200US31860,"Mankato-North Mankato, MN Metro Area",msa,2010,Other,total_ranks,381
310M200US41100,"St. George, UT Metro Area",msa,2008,All,index,99.2
310M200US41100,"St. George, UT Metro Area",msa,2008,All,rank,79
310M200US41100,"St. George, UT Metro Area",msa,2008,All,total_ranks,381
310M200US41100,"St. George, UT Metro Area",msa,2013,Other,index,94
310M200US41100,"St. George, UT Metro Area",msa,2013,Other,rank,314
310M200US41100,"St. George, UT Metro Area",msa,2013,Other,total_ranks,381
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,All,index,90.7
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,All,rank,270
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,All,total_ranks,381
0400000US38,North Dakota State,state,2009,Goods,index,93.5
0400000US38,North Dakota State,state,2009,Goods,rank,49
0400000US38,North Dakota State,state,2009,Goods,total_ranks,51
310M200US39140,"Prescott, AZ Metro Area",msa,2008,Goods,index,99.8
310M200US39140,"Prescott, AZ Metro Area",msa,2008,Goods,rank,51
310M200US39140,"Prescott, AZ Metro Area",msa,2008,Goods,total_ranks,381
310M200US14010,"Bloomington, IL Metro Area",msa,2008,Other,index,94.9
310M200US14010,"Bloomington, IL Metro Area",msa,2008,Other,rank,274
310M200US14010,"Bloomington, IL Metro Area",msa,2008,Other,total_ranks,381
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",msa,2010,Other,index,113.2
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",msa,2010,Other,rank,6
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",msa,2010,Other,total_ranks,381
310M200US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",msa,2008,Goods,index,94.1
310M200US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",msa,2008,Goods,rank,340
310M200US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",msa,2008,Goods,total_ranks,381
310M200US23060,"Fort Wayne, IN Metro Area",msa,2009,Goods,index,97.1
310M200US23060,"Fort Wayne, IN Metro Area",msa,2009,Goods,rank,239
310M200US23060,"Fort Wayne, IN Metro Area",msa,2009,Goods,total_ranks,381
310M200US44220,"Springfield, OH Metro Area",msa,2008,Rents,index,66.5
310M200US44220,"Springfield, OH Metro Area",msa,2008,Rents,rank,326
310M200US44220,"Springfield, OH Metro Area",msa,2008,Rents,total_ranks,381
310M200US41060,"St. Cloud, MN Metro Area",msa,2008,Other,index,95.7
310M200US41060,"St. Cloud, MN Metro Area",msa,2008,Other,rank,178
310M200US41060,"St. Cloud, MN Metro Area",msa,2008,Other,total_ranks,381
310M200US44420,"Staunton-Waynesboro, VA Metro Area",msa,2008,Goods,index,94
310M200US44420,"Staunton-Waynesboro, VA Metro Area",msa,2008,Goods,rank,365
310M200US36220,"Odessa, TX Metro Area",msa,2012,Goods,total_ranks,381
310M200US44420,"Staunton-Waynesboro, VA Metro Area",msa,2008,Goods,total_ranks,381
310M200US12620,"Bangor, ME Metro Area",msa,2011,Goods,index,97.7
310M200US12620,"Bangor, ME Metro Area",msa,2011,Goods,rank,79
310M200US12620,"Bangor, ME Metro Area",msa,2011,Goods,total_ranks,381
310M200US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",msa,2008,All,index,107.5
310M200US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",msa,2008,All,rank,23
310M200US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",msa,2008,All,total_ranks,381
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2012,Goods,index,97.3
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2012,Goods,rank,256
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2012,Goods,total_ranks,381
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2008,Goods,index,98.4
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2008,Goods,rank,169
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2008,Goods,total_ranks,381
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,Goods,index,99.3
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,Goods,rank,59
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",msa,2010,Goods,total_ranks,381
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",msa,2008,Other,index,95.2
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",msa,2008,Other,rank,220
310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",msa,2008,Other,total_ranks,381
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2009,All,index,94.9
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2009,All,rank,160
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2009,All,total_ranks,381
0400000US10,Delaware State,state,2009,Goods,index,102.4
0400000US10,Delaware State,state,2009,Goods,rank,9
0400000US10,Delaware State,state,2009,Goods,total_ranks,51
310M200US17460,"Cleveland-Elyria, OH Metro Area",msa,2012,Other,index,88.4
310M200US17460,"Cleveland-Elyria, OH Metro Area",msa,2012,Other,rank,381
310M200US17460,"Cleveland-Elyria, OH Metro Area",msa,2012,Other,total_ranks,381
310M200US41700,"San Antonio-New Braunfels, TX Metro Area",msa,2008,Goods,index,98.4
310M200US41700,"San Antonio-New Braunfels, TX Metro Area",msa,2008,Goods,rank,175
310M200US41700,"San Antonio-New Braunfels, TX Metro Area",msa,2008,Goods,total_ranks,381
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2011,Rents,index,90.9
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2011,Rents,rank,131
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",msa,2011,Rents,total_ranks,381
310M200US30020,"Lawton, OK Metro Area",msa,2010,Goods,index,97.3
310M200US30020,"Lawton, OK Metro Area",msa,2010,Goods,rank,206
310M200US30020,"Lawton, OK Metro Area",msa,2010,Goods,total_ranks,381
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",msa,2013,All,index,110.9
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",msa,2013,All,rank,16
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",msa,2013,All,total_ranks,381
310M200US36220,"Odessa, TX Metro Area",msa,2012,Goods,index,97.6
310M200US36220,"Odessa, TX Metro Area",msa,2012,Goods,rank,140
0400000US34,New Jersey State,state,2009,All,index,113.3
0400000US34,New Jersey State,state,2009,All,rank,4
0400000US34,New Jersey State,state,2009,All,total_ranks,51
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2010,Other,index,94.8
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2010,Other,rank,138
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2010,Other,total_ranks,381
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2010,All,index,100.5
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2010,All,rank,56
310M200US38860,"Portland-South Portland, ME Metro Area",msa,2010,All,total_ranks,381
310M200US14010,"Bloomington, IL Metro Area",msa,2013,Goods,index,96.7
310M200US14010,"Bloomington, IL Metro Area",msa,2013,Goods,rank,317
310M200US14010,"Bloomington, IL Metro Area",msa,2013,Goods,total_ranks,381
310M200US12980,"Battle Creek, MI Metro Area",msa,2012,Other,index,94.7
310M200US12980,"Battle Creek, MI Metro Area",msa,2012,Other,rank,127
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2008,All,rank,376
310M200US12980,"Battle Creek, MI Metro Area",msa,2012,Other,total_ranks,381
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2008,Other,index,95.7
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2008,Other,rank,167
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2008,Other,total_ranks,381
310M200US22540,"Fond du Lac, WI Metro Area",msa,2011,All,index,86.7
310M200US22540,"Fond du Lac, WI Metro Area",msa,2011,All,rank,343
310M200US22540,"Fond du Lac, WI Metro Area",msa,2011,All,total_ranks,381
0400000US48,Texas State,state,2008,Other,index,99.1
0400000US48,Texas State,state,2008,Other,rank,18
0400000US48,Texas State,state,2008,Other,total_ranks,51
310M200US41100,"St. George, UT Metro Area",msa,2012,All,index,94.7
310M200US41100,"St. George, UT Metro Area",msa,2012,All,rank,152
310M200US41100,"St. George, UT Metro Area",msa,2012,All,total_ranks,381
310M200US36980,"Owensboro, KY Metro Area",msa,2012,Rents,index,59.6
310M200US36980,"Owensboro, KY Metro Area",msa,2012,Rents,rank,358
310M200US36980,"Owensboro, KY Metro Area",msa,2012,Rents,total_ranks,381
310M200US28100,"Kankakee, IL Metro Area",msa,2009,All,index,97.6
310M200US28100,"Kankakee, IL Metro Area",msa,2009,All,rank,104
310M200US28100,"Kankakee, IL Metro Area",msa,2009,All,total_ranks,381
310M200US27260,"Jacksonville, FL Metro Area",msa,2010,Other,index,94.3
310M200US27260,"Jacksonville, FL Metro Area",msa,2010,Other,rank,220
310M200US27260,"Jacksonville, FL Metro Area",msa,2010,Other,total_ranks,381
0400000US21,Kentucky State,state,2008,Other,index,93.2
0400000US21,Kentucky State,state,2008,Other,rank,40
0400000US21,Kentucky State,state,2008,Other,total_ranks,51
310M200US24420,"Grants Pass, OR Metro Area",msa,2011,Rents,index,84.8
310M200US24420,"Grants Pass, OR Metro Area",msa,2011,Rents,rank,173
310M200US24420,"Grants Pass, OR Metro Area",msa,2011,Rents,total_ranks,381
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2010,Other,index,94.2
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2010,Other,rank,267
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2010,Other,total_ranks,381
310M200US20260,"Duluth, MN-WI Metro Area",msa,2011,Other,index,94.2
310M200US20260,"Duluth, MN-WI Metro Area",msa,2011,Other,rank,261
310M200US20260,"Duluth, MN-WI Metro Area",msa,2011,Other,total_ranks,381
310M200US10540,"Albany, OR Metro Area",msa,2008,All,index,96.5
310M200US10540,"Albany, OR Metro Area",msa,2008,All,rank,125
310M200US10540,"Albany, OR Metro Area",msa,2008,All,total_ranks,381
310M200US31540,"Madison, WI Metro Area",msa,2009,All,index,97.5
310M200US31540,"Madison, WI Metro Area",msa,2009,All,rank,106
310M200US31540,"Madison, WI Metro Area",msa,2009,All,total_ranks,381
310M200US35980,"Norwich-New London, CT Metro Area",msa,2009,Goods,index,98.2
310M200US35980,"Norwich-New London, CT Metro Area",msa,2009,Goods,rank,181
310M200US35980,"Norwich-New London, CT Metro Area",msa,2009,Goods,total_ranks,381
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2008,Goods,index,95.8
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2008,Goods,rank,303
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",msa,2008,Goods,total_ranks,381
310M200US28420,"Kennewick-Richland, WA Metro Area",msa,2009,All,index,95.7
310M200US28420,"Kennewick-Richland, WA Metro Area",msa,2009,All,rank,142
310M200US28420,"Kennewick-Richland, WA Metro Area",msa,2009,All,total_ranks,381
310M200US21820,"Fairbanks, AK Metro Area",msa,2010,Other,index,94.8
310M200US21820,"Fairbanks, AK Metro Area",msa,2010,Other,rank,133
310M200US21820,"Fairbanks, AK Metro Area",msa,2010,Other,total_ranks,381
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",msa,2010,Rents,index,144.4
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",msa,2010,Rents,rank,18
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",msa,2010,Rents,total_ranks,381
310M200US41740,"San Diego-Carlsbad, CA Metro Area",msa,2009,Goods,index,105.1
310M200US41740,"San Diego-Carlsbad, CA Metro Area",msa,2009,Goods,rank,17
310M200US41740,"San Diego-Carlsbad, CA Metro Area",msa,2009,Goods,total_ranks,381
310M200US25980,"Hinesville, GA Metro Area",msa,2008,Other,index,89.7
310M200US25980,"Hinesville, GA Metro Area",msa,2008,Other,rank,352
310M200US25980,"Hinesville, GA Metro Area",msa,2008,Other,total_ranks,381
310M200US34620,"Muncie, IN Metro Area",msa,2011,Rents,index,71.5
310M200US34620,"Muncie, IN Metro Area",msa,2011,Rents,rank,293
310M200US34620,"Muncie, IN Metro Area",msa,2011,Rents,total_ranks,381
310M200US24300,"Grand Junction, CO Metro Area",msa,2011,Goods,index,98.9
310M200US24300,"Grand Junction, CO Metro Area",msa,2011,Goods,rank,49
310M200US24300,"Grand Junction, CO Metro Area",msa,2011,Goods,total_ranks,381
310M200US31180,"Lubbock, TX Metro Area",msa,2008,Goods,index,98.4
310M200US31180,"Lubbock, TX Metro Area",msa,2008,Goods,rank,165
310M200US31180,"Lubbock, TX Metro Area",msa,2008,Goods,total_ranks,381
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,All,index,89
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,All,rank,309
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,All,total_ranks,381
310M200US26980,"Iowa City, IA Metro Area",msa,2009,All,index,95.9
310M200US26980,"Iowa City, IA Metro Area",msa,2009,All,rank,139
310M200US26980,"Iowa City, IA Metro Area",msa,2009,All,total_ranks,381
310M200US46140,"Tulsa, OK Metro Area",msa,2010,All,index,91.1
310M200US46140,"Tulsa, OK Metro Area",msa,2010,All,rank,254
310M200US46140,"Tulsa, OK Metro Area",msa,2010,All,total_ranks,381
310M200US20220,"Dubuque, IA Metro Area",msa,2011,Goods,index,97.5
310M200US20220,"Dubuque, IA Metro Area",msa,2011,Goods,rank,201
310M200US20220,"Dubuque, IA Metro Area",msa,2011,Goods,total_ranks,381
310M200US24420,"Grants Pass, OR Metro Area",msa,2012,Other,index,94.1
310M200US24420,"Grants Pass, OR Metro Area",msa,2012,Other,rank,288
310M200US24420,"Grants Pass, OR Metro Area",msa,2012,Other,total_ranks,381
310M200US43620,"Sioux Falls, SD Metro Area",msa,2008,All,index,93.8
310M200US43620,"Sioux Falls, SD Metro Area",msa,2008,All,rank,189
310M200US43620,"Sioux Falls, SD Metro Area",msa,2008,All,total_ranks,381
310M200US21660,"Eugene, OR Metro Area",msa,2008,Rents,index,97.9
310M200US21660,"Eugene, OR Metro Area",msa,2008,Rents,rank,107
310M200US21660,"Eugene, OR Metro Area",msa,2008,Rents,total_ranks,381
310M200US33540,"Missoula, MT Metro Area",msa,2013,Other,index,94
310M200US33540,"Missoula, MT Metro Area",msa,2013,Other,rank,308
310M200US33540,"Missoula, MT Metro Area",msa,2013,Other,total_ranks,381
310M200US33220,"Midland, MI Metro Area",msa,2012,Goods,index,97.4
310M200US33220,"Midland, MI Metro Area",msa,2012,Goods,rank,216
310M200US33220,"Midland, MI Metro Area",msa,2012,Goods,total_ranks,381
310M200US40060,"Richmond, VA Metro Area",msa,2011,Other,index,94.3
310M200US40060,"Richmond, VA Metro Area",msa,2011,Other,rank,248
310M200US40060,"Richmond, VA Metro Area",msa,2011,Other,total_ranks,381
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2011,Other,index,94.3
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2011,Other,rank,245
310M200US35380,"New Orleans-Metairie, LA Metro Area",msa,2011,Other,total_ranks,381
310M200US16620,"Charleston, WV Metro Area",msa,2010,Rents,index,62.6
310M200US16620,"Charleston, WV Metro Area",msa,2010,Rents,rank,343
310M200US16620,"Charleston, WV Metro Area",msa,2010,Rents,total_ranks,381
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2009,Rents,index,93.8
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2009,Rents,rank,121
310M200US29620,"Lansing-East Lansing, MI Metro Area",msa,2009,Rents,total_ranks,381
310M200US40980,"Saginaw, MI Metro Area",msa,2012,All,index,89.6
310M200US40980,"Saginaw, MI Metro Area",msa,2012,All,rank,299
310M200US40980,"Saginaw, MI Metro Area",msa,2012,All,total_ranks,381
310M200US11020,"Altoona, PA Metro Area",msa,2011,Rents,index,64.8
310M200US11020,"Altoona, PA Metro Area",msa,2011,Rents,rank,334
310M200US11020,"Altoona, PA Metro Area",msa,2011,Rents,total_ranks,381
0400000US55,Wisconsin State,state,2008,Other,index,91.9
0400000US55,Wisconsin State,state,2008,Other,rank,46
0400000US55,Wisconsin State,state,2008,Other,total_ranks,51
310M200US22660,"Fort Collins, CO Metro Area",msa,2008,Rents,index,101.4
310M200US22660,"Fort Collins, CO Metro Area",msa,2008,Rents,rank,89
310M200US22660,"Fort Collins, CO Metro Area",msa,2008,Rents,total_ranks,381
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2008,All,index,80.5
310M200US16020,"Cape Girardeau, MO-IL Metro Area",msa,2008,All,total_ranks,381
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,Goods,index,97.4
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,Goods,rank,224
310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",msa,2009,Goods,total_ranks,381
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2008,Other,index,94.8
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2008,Other,rank,292
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",msa,2008,Other,total_ranks,381
310M200US18020,"Columbus, IN Metro Area",msa,2010,Other,index,87.8
310M200US18020,"Columbus, IN Metro Area",msa,2010,Other,rank,375
310M200US18020,"Columbus, IN Metro Area",msa,2010,Other,total_ranks,381
0400000US11,District of Columbia State,state,2011,Rents,index,153.2
0400000US11,District of Columbia State,state,2011,Rents,rank,2
0400000US11,District of Columbia State,state,2011,Rents,total_ranks,51
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2011,Goods,index,108.1
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2011,Goods,rank,9
310M200US46700,"Vallejo-Fairfield, CA Metro Area",msa,2011,Goods,total_ranks,381
310M200US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",msa,2012,All,index,93.6
310M200US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",msa,2012,All,rank,179
310M200US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",msa,2012,All,total_ranks,381
0400000US31,Nebraska State,state,2012,Rents,index,76
0400000US31,Nebraska State,state,2012,Rents,rank,38
0400000US31,Nebraska State,state,2012,Rents,total_ranks,51
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,Goods,index,97.6
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,Goods,rank,134
310M200US30460,"Lexington-Fayette, KY Metro Area",msa,2013,Goods,total_ranks,381
310M200US39380,"Pueblo, CO Metro Area",msa,2008,Other,index,97.6
310M200US39380,"Pueblo, CO Metro Area",msa,2008,Other,rank,131
310M200US39380,"Pueblo, CO Metro Area",msa,2008,Other,total_ranks,381
310M200US29700,"Laredo, TX Metro Area",msa,2011,All,index,89.2
310M200US29700,"Laredo, TX Metro Area",msa,2011,All,rank,310
310M200US29700,"Laredo, TX Metro Area",msa,2011,All,total_ranks,381
310M200US18580,"Corpus Christi, TX Metro Area",msa,2012,Rents,index,81.6
310M200US18580,"Corpus Christi, TX Metro Area",msa,2012,Rents,rank,201
310M200US18580,"Corpus Christi, TX Metro Area",msa,2012,Rents,total_ranks,381
310M200US32820,"Memphis, TN-MS-AR Metro Area",msa,2009,Goods,index,98.4
310M200US32820,"Memphis, TN-MS-AR Metro Area",msa,2009,Goods,rank,133
310M200US32820,"Memphis, TN-MS-AR Metro Area",msa,2009,Goods,total_ranks,381
310M200US49700,"Yuba City, CA Metro Area",msa,2012,Goods,index,97.4
310M200US49700,"Yuba City, CA Metro Area",msa,2012,Goods,rank,250
310M200US49700,"Yuba City, CA Metro Area",msa,2012,Goods,total_ranks,381
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,All,index,105.3
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,All,rank,30
310M200US49340,"Worcester, MA-CT Metro Area",msa,2008,All,total_ranks,381
310M200US28740,"Kingston, NY Metro Area",msa,2013,Goods,index,97.8
310M200US28740,"Kingston, NY Metro Area",msa,2013,Goods,rank,94
310M200US28740,"Kingston, NY Metro Area",msa,2013,Goods,total_ranks,381
310M200US13740,"Billings, MT Metro Area",msa,2012,All,index,95.9
310M200US13740,"Billings, MT Metro Area",msa,2012,All,rank,120
310M200US13740,"Billings, MT Metro Area",msa,2012,All,total_ranks,381
310M200US11700,"Asheville, NC Metro Area",msa,2013,Goods,index,96
310M200US11700,"Asheville, NC Metro Area",msa,2013,Goods,rank,332
310M200US11700,"Asheville, NC Metro Area",msa,2013,Goods,total_ranks,381
310M200US40980,"Saginaw, MI Metro Area",msa,2009,All,index,89.9
310M200US40980,"Saginaw, MI Metro Area",msa,2009,All,rank,290
310M200US40980,"Saginaw, MI Metro Area",msa,2009,All,total_ranks,381
310M200US38220,"Pine Bluff, AR Metro Area",msa,2013,Goods,index,96.8
310M200US38220,"Pine Bluff, AR Metro Area",msa,2013,Goods,rank,315
310M200US38220,"Pine Bluff, AR Metro Area",msa,2013,Goods,total_ranks,381
0400000US04,Arizona State,state,2013,Goods,index,99.5
0400000US04,Arizona State,state,2013,Goods,rank,15
0400000US04,Arizona State,state,2013,Goods,total_ranks,51
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",msa,2010,Other,index,97.9
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",msa,2010,Other,rank,97
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",msa,2010,Other,total_ranks,381
0400000US20,Kansas State,state,2013,Goods,index,95.5
0400000US20,Kansas State,state,2013,Goods,rank,41
0400000US20,Kansas State,state,2013,Goods,total_ranks,51
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2009,All,index,102.7
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2009,All,rank,44
310M200US15540,"Burlington-South Burlington, VT Metro Area",msa,2009,All,total_ranks,381
310M200US30860,"Logan, UT-ID Metro Area",msa,2010,All,index,91.6
310M200US30860,"Logan, UT-ID Metro Area",msa,2010,All,rank,243
310M200US30860,"Logan, UT-ID Metro Area",msa,2010,All,total_ranks,381
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Other,index,95.2
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Other,rank,194
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",msa,2008,Other,total_ranks,381
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Goods,index,98.8
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Goods,rank,46
310M200US18700,"Corvallis, OR Metro Area",msa,2013,Goods,total_ranks,381
310M200US27780,"Johnstown, PA Metro Area",msa,2008,Other,index,99.3
310M200US27780,"Johnstown, PA Metro Area",msa,2008,Other,rank,64
310M200US27780,"Johnstown, PA Metro Area",msa,2008,Other,total_ranks,381
310M200US45500,"Texarkana, TX-AR Metro Area",msa,2011,All,index,88
310M200US45500,"Texarkana, TX-AR Metro Area",msa,2011,All,rank,327
310M200US45500,"Texarkana, TX-AR Metro Area",msa,2011,All,total_ranks,381
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",msa,2010,Goods,index,108.7
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",msa,2010,Goods,rank,5
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",msa,2010,Goods,total_ranks,381
310M200US12700,"Barnstable Town, MA Metro Area",msa,2010,Rents,index,123.3
310M200US12700,"Barnstable Town, MA Metro Area",msa,2010,Rents,rank,31
310M200US12700,"Barnstable Town, MA Metro Area",msa,2010,Rents,total_ranks,381
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2009,Goods,index,98.2
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2009,Goods,rank,187
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2009,Goods,total_ranks,381
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Other,index,95.2
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Other,rank,210
