"Open","High","Low","Close","Volume"
102,103.64,101.92,102.64,10501279
99.6,101.95,99.5,101.48,10652510
98.5,98.89,98.18,98.59,6119259
99.79,99.87,98.26,98.63,6649970
98.03,99.81,97.96,99.48,7936124
96.28,97.53,96.07,97.35,6241432
96.93,97.64,96.2,96.27,5889281
96.63,96.84,95.8,96.42,6970645
97.11,97.42,95.92,96.16,7506957
96.96,97.63,96.83,97.48,6936043
96.85,97.61,96.15,97,10794770
99.3,99.44,98.58,98.68,5081530
98.8,99.34,98.58,99.07,5875887
99.01,100.37,99.01,99.31,7018274
98.9,99.09,98.34,98.91,5649754
98,98.37,97.36,98.16,5142710
97.5,98.46,97.45,98.09,5308748
96.55,97.49,96.3,97.22,5564402
97.72,97.84,96.75,96.83,5481579
97.59,98.32,97.44,97.58,6441693
98.92,99.12,97.7,98.46,7040442
